frame,member,keypoint,x,y,conf,timestamp
2,2,9,1104.7374267578125,359.0694274902344,0.9857703447341919,66.73333333333333
2,2,10,1031.6702880859375,359.18963623046875,0.9870419502258301,66.73333333333333
2,2,11,1084.271484375,362.5120849609375,0.9991733431816101,66.73333333333333
2,2,12,1050.0054931640625,362.1410217285156,0.9992031455039978,66.73333333333333
2,2,13,1077.0040283203125,423.4571838378906,0.998736560344696,66.73333333333333
2,2,14,1049.119140625,421.56195068359375,0.9987409710884094,66.73333333333333
2,2,15,1071.2850341796875,479.8826904296875,0.9941866397857666,66.73333333333333
2,2,16,1048.2027587890625,479.26190185546875,0.9940650463104248,66.73333333333333
2,3,0,749.0629272460938,249.38128662109375,0.9952903985977173,66.73333333333333
2,3,1,754.7236938476562,243.59963989257812,0.9652451872825623,66.73333333333333
2,3,2,742.6898803710938,243.45745849609375,0.9887562394142151,66.73333333333333
2,3,3,761.4081420898438,249.59783935546875,0.6316413283348083,66.73333333333333
2,3,4,731.3624877929688,249.18917846679688,0.9420390129089355,66.73333333333333
2,3,5,774.9367065429688,292.0927429199219,0.9984939098358154,66.73333333333333
2,3,6,718.47998046875,290.9726867675781,0.9990015625953674,66.73333333333333
2,3,7,779.7649536132812,340.6330261230469,0.9880950450897217,66.73333333333333
2,3,8,711.3975830078125,341.7489318847656,0.9940302968025208,66.73333333333333
2,3,9,783.6240844726562,382.4672546386719,0.9881049394607544,66.73333333333333
2,3,10,708.521240234375,386.0975036621094,0.9940272569656372,66.73333333333333
2,3,11,763.6793212890625,385.2203369140625,0.9985530972480774,66.73333333333333
2,3,12,727.0457763671875,384.25299072265625,0.9987792372703552,66.73333333333333
2,3,13,756.69140625,461.25201416015625,0.9980606436729431,66.73333333333333
2,3,14,730.9032592773438,460.7616882324219,0.9982415437698364,66.73333333333333
2,3,15,751.1297607421875,529.6033935546875,0.9865842461585999,66.73333333333333
2,3,16,729.3015747070312,532.2999267578125,0.9864715933799744,66.73333333333333
3,1,0,311.30767822265625,313.51300048828125,0.9980397820472717,100.10000000000001
3,1,1,319.8596496582031,304.87347412109375,0.9911013841629028,100.10000000000001
3,1,2,302.48785400390625,305.49774169921875,0.9923656582832336,100.10000000000001
3,1,3,332.8762512207031,313.327880859375,0.8307144641876221,100.10000000000001
3,1,4,288.2190856933594,314.274169921875,0.8934090733528137,100.10000000000001
3,1,5,355.375244140625,373.0955810546875,0.9991451501846313,100.10000000000001
3,1,6,265.5470886230469,371.36932373046875,0.9991434812545776,100.10000000000001
3,1,7,375.19317626953125,444.3621520996094,0.9930572509765625,100.10000000000001
3,1,8,243.37408447265625,445.855712890625,0.9932792782783508,100.10000000000001
3,1,9,349.9967346191406,481.0501708984375,0.9919923543930054,100.10000000000001
3,1,10,277.0027770996094,483.7470397949219,0.9932084679603577,100.10000000000001
3,1,11,341.2541809082031,486.8412170410156,0.9988705515861511,100.10000000000001
3,1,12,283.9393615722656,487.25244140625,0.9987871050834656,100.10000000000001
3,1,13,340.9856872558594,518.2442626953125,0.9978748559951782,100.10000000000001
3,1,14,303.9325256347656,520.4835815429688,0.9974955916404724,100.10000000000001
3,1,15,334.79156494140625,631.5099487304688,0.9850939512252808,100.10000000000001
3,1,16,308.229248046875,632.9847412109375,0.9822335839271545,100.10000000000001
3,2,0,1071.02978515625,240.86083984375,0.9980505704879761,100.10000000000001
3,2,1,1076.3837890625,235.53863525390625,0.9912775754928589,100.10000000000001
3,2,2,1064.9185791015625,236.20773315429688,0.9963343143463135,100.10000000000001
3,2,3,1083.8800048828125,240.3760986328125,0.803200900554657,100.10000000000001
3,2,4,1055.7364501953125,241.84744262695312,0.9480359554290771,100.10000000000001
3,2,5,1098.54296875,277.4118347167969,0.9996634721755981,100.10000000000001
3,2,6,1042.279052734375,278.1242980957031,0.999661922454834,100.10000000000001
3,2,7,1107.4971923828125,319.5552062988281,0.9937451481819153,100.10000000000001
3,2,8,1031.4520263671875,320.0478820800781,0.9933146834373474,100.10000000000001
3,2,9,1105.2890625,359.04876708984375,0.9881395101547241,100.10000000000001
3,2,10,1031.1627197265625,359.9605407714844,0.9872036576271057,100.10000000000001
3,2,11,1084.3575439453125,362.16387939453125,0.9992365837097168,100.10000000000001
3,2,12,1049.1466064453125,361.8757629394531,0.9992024302482605,100.10000000000001
3,2,13,1077.25732421875,423.4461669921875,0.9983280301094055,100.10000000000001
3,2,14,1049.24609375,421.3647766113281,0.9981745481491089,100.10000000000001
3,2,15,1070.9019775390625,479.031005859375,0.9904879927635193,100.10000000000001
3,2,16,1049.2158203125,479.16754150390625,0.9894968271255493,100.10000000000001
3,3,0,748.9783325195312,249.263671875,0.9951764345169067,100.10000000000001
3,3,1,754.5936279296875,243.42575073242188,0.9648147821426392,100.10000000000001
3,3,2,742.6183471679688,243.30075073242188,0.9886117577552795,100.10000000000001
3,3,3,761.2487182617188,249.2877197265625,0.6293123364448547,100.10000000000001
3,3,4,731.329833984375,248.89389038085938,0.9421930909156799,100.10000000000001
3,3,5,774.8919677734375,291.95849609375,0.9984832406044006,100.10000000000001
3,3,6,718.4774780273438,290.5886535644531,0.9989513158798218,100.10000000000001
3,3,7,779.6372680664062,340.54046630859375,0.9878496527671814,100.10000000000001
3,3,8,710.9287109375,341.3143310546875,0.9935182929039001,100.10000000000001
3,3,9,783.5144653320312,382.28350830078125,0.9876571893692017,100.10000000000001
3,3,10,708.4300537109375,384.73358154296875,0.9934900999069214,100.10000000000001
3,3,11,763.3648681640625,385.22503662109375,0.9985417127609253,100.10000000000001
3,3,12,726.7503051757812,384.1457824707031,0.9987420439720154,100.10000000000001
3,3,13,756.6478881835938,461.2554931640625,0.9980727434158325,100.10000000000001
3,3,14,730.912841796875,460.7340087890625,0.9982113838195801,100.10000000000001
3,3,15,751.1412353515625,529.6061401367188,0.9868756532669067,100.10000000000001
3,3,16,729.2544555664062,531.9610595703125,0.9865188002586365,100.10000000000001
4,1,0,311.3298034667969,313.1676025390625,0.9980788230895996,133.46666666666667
4,1,1,319.9326171875,304.6141052246094,0.9913629293441772,133.46666666666667
4,1,2,302.5344543457031,305.2425842285156,0.9923967719078064,133.46666666666667
4,1,3,333.00323486328125,313.37030029296875,0.8351553678512573,133.46666666666667
4,1,4,288.3252868652344,314.3064880371094,0.8916797041893005,133.46666666666667
4,1,5,355.3890380859375,373.1329650878906,0.9991556406021118,133.46666666666667
4,1,6,265.58306884765625,371.35614013671875,0.9991509914398193,133.46666666666667
4,1,7,375.1568603515625,444.19683837890625,0.9931237101554871,133.46666666666667
4,1,8,243.28305053710938,445.6451721191406,0.9933059811592102,133.46666666666667
4,1,9,350.3001708984375,480.8516845703125,0.9920589923858643,133.46666666666667
4,1,10,276.73040771484375,483.6372375488281,0.993229866027832,133.46666666666667
4,1,11,341.2214050292969,486.9251708984375,0.99888676404953,133.46666666666667
4,1,12,283.9262390136719,487.353515625,0.9988027811050415,133.46666666666667
4,1,13,340.8823547363281,518.0648193359375,0.9979045391082764,133.46666666666667
4,1,14,303.9425964355469,520.4712524414062,0.9975257515907288,133.46666666666667
4,1,15,334.8464050292969,631.5087890625,0.9852149486541748,133.46666666666667
4,1,16,308.2379455566406,633.030517578125,0.9823594689369202,133.46666666666667
4,2,0,1070.9940185546875,240.94998168945312,0.9980173110961914,133.46666666666667
4,2,1,1076.3228759765625,235.6103515625,0.9911160469055176,133.46666666666667
4,2,2,1064.8759765625,236.282470703125,0.9963504076004028,133.46666666666667
4,2,3,1083.7755126953125,240.41159057617188,0.7980260252952576,133.46666666666667
4,2,4,1055.6507568359375,241.89291381835938,0.949015736579895,133.46666666666667
4,2,5,1098.48095703125,277.2992248535156,0.9996609687805176,133.46666666666667
4,2,6,1042.1417236328125,278.0973205566406,0.9996451139450073,133.46666666666667
4,2,7,1108.215576171875,318.9490966796875,0.993800938129425,133.46666666666667
4,2,8,1030.7247314453125,319.7037048339844,0.9929406642913818,133.46666666666667
4,2,9,1105.8052978515625,358.4794921875,0.9881865382194519,133.46666666666667
4,2,10,1030.7822265625,359.5723571777344,0.9865890741348267,133.46666666666667
4,2,11,1084.2427978515625,362.084716796875,0.99921715259552,133.46666666666667
4,2,12,1048.9896240234375,361.83697509765625,0.9991632699966431,133.46666666666667
4,2,13,1077.3411865234375,423.63787841796875,0.9982187151908875,133.46666666666667
4,2,14,1049.043701171875,421.6797790527344,0.9980039000511169,133.46666666666667
4,2,15,1070.931884765625,479.0888671875,0.9896513223648071,133.46666666666667
4,2,16,1049.1895751953125,479.3666076660156,0.9883191585540771,133.46666666666667
4,3,0,748.7589721679688,249.10687255859375,0.9952925443649292,133.46666666666667
4,3,1,754.4010009765625,243.23724365234375,0.9661503434181213,133.46666666666667
4,3,2,742.4046020507812,243.14987182617188,0.9886566996574402,133.46666666666667
4,3,3,761.182373046875,249.03607177734375,0.6389211416244507,133.46666666666667
4,3,4,731.2271728515625,248.721923828125,0.9407304525375366,133.46666666666667
4,3,5,774.8304443359375,291.7031555175781,0.9985073208808899,133.46666666666667
4,3,6,718.3866577148438,290.2735290527344,0.9989516735076904,133.46666666666667
4,3,7,779.3206787109375,340.1507568359375,0.9880304932594299,133.46666666666667
4,3,8,710.383056640625,340.8822021484375,0.993472695350647,133.46666666666667
4,3,9,783.3546142578125,381.77667236328125,0.98784339427948,133.46666666666667
4,3,10,708.312255859375,384.4579162597656,0.9934654831886292,133.46666666666667
4,3,11,762.8382568359375,385.124267578125,0.9985686540603638,133.46666666666667
4,3,12,726.1966552734375,383.9947204589844,0.9987552165985107,133.46666666666667
4,3,13,756.6361694335938,460.90728759765625,0.9981220364570618,133.46666666666667
4,3,14,730.5440673828125,460.134033203125,0.9982423782348633,133.46666666666667
4,3,15,750.931640625,529.3628540039062,0.9872168898582458,133.46666666666667
4,3,16,729.1964721679688,531.300537109375,0.9868086576461792,133.46666666666667
5,1,0,311.4140319824219,313.0186767578125,0.9980859756469727,166.83333333333334
5,1,1,320.08148193359375,304.48583984375,0.9913862943649292,166.83333333333334
5,1,2,302.6417541503906,305.0228271484375,0.992434024810791,166.83333333333334
5,1,3,333.1766052246094,313.35589599609375,0.8354390263557434,166.83333333333334
5,1,4,288.4326171875,314.0650634765625,0.8923549652099609,166.83333333333334
5,1,5,355.4158630371094,373.2001647949219,0.9991611242294312,166.83333333333334
5,1,6,265.8272705078125,371.2681884765625,0.9991583824157715,166.83333333333334
5,1,7,374.9234313964844,444.0480041503906,0.9931570887565613,166.83333333333334
5,1,8,243.1483154296875,445.708740234375,0.9933589100837708,166.83333333333334
5,1,9,350.5971984863281,480.6316223144531,0.9920830726623535,166.83333333333334
5,1,10,276.35528564453125,483.4554138183594,0.9932723641395569,166.83333333333334
5,1,11,341.1690673828125,486.95965576171875,0.9988921284675598,166.83333333333334
5,1,12,284.0069274902344,487.30133056640625,0.9988094568252563,166.83333333333334
5,1,13,341.04052734375,518.4942016601562,0.9979105591773987,166.83333333333334
5,1,14,303.75946044921875,520.883544921875,0.9975345134735107,166.83333333333334
5,1,15,334.4463195800781,631.6838989257812,0.9851942658424377,166.83333333333334
5,1,16,308.2376403808594,633.1973266601562,0.9823405742645264,166.83333333333334
5,2,0,1070.842041015625,240.97064208984375,0.9979990124702454,166.83333333333334
5,2,1,1076.1241455078125,235.5906982421875,0.9910067915916443,166.83333333333334
5,2,2,1064.6988525390625,236.30322265625,0.9964268803596497,166.83333333333334
5,2,3,1083.5555419921875,240.33917236328125,0.7938278913497925,166.83333333333334
5,2,4,1055.4390869140625,241.9071044921875,0.950985312461853,166.83333333333334
5,2,5,1098.53857421875,277.1515197753906,0.999657154083252,166.83333333333334
5,2,6,1042.0657958984375,278.02081298828125,0.9996418952941895,166.83333333333334
5,2,7,1109.2857666015625,318.70574951171875,0.9935815334320068,166.83333333333334
5,2,8,1029.8359375,319.53643798828125,0.9927417039871216,166.83333333333334
5,2,9,1105.7445068359375,358.6332702636719,0.9876556992530823,166.83333333333334
5,2,10,1030.70703125,359.4287109375,0.9860969185829163,166.83333333333334
5,2,11,1084.25439453125,362.0141296386719,0.9992040991783142,166.83333333333334
5,2,12,1048.955078125,361.7630920410156,0.9991501569747925,166.83333333333334
5,2,13,1077.2958984375,423.5400390625,0.9981778860092163,166.83333333333334
5,2,14,1048.7047119140625,421.5101623535156,0.9979612827301025,166.83333333333334
5,2,15,1070.885009765625,478.83990478515625,0.9894939064979553,166.83333333333334
5,2,16,1049.1053466796875,479.19378662109375,0.9881471991539001,166.83333333333334
5,3,0,748.4970092773438,248.8939208984375,0.9947248101234436,166.83333333333334
5,3,1,754.4911499023438,242.6322021484375,0.9702423810958862,166.83333333333334
5,3,2,742.1815185546875,242.669921875,0.9855445027351379,166.83333333333334
5,3,3,761.3795166015625,248.78564453125,0.6345067024230957,166.83333333333334
5,3,4,731.1340942382812,248.387939453125,0.8994094133377075,166.83333333333334
5,3,5,772.9306030273438,291.7288818359375,0.9972737431526184,166.83333333333334
5,3,6,717.7960815429688,289.5509033203125,0.9980059266090393,166.83333333333334
5,3,7,779.4833984375,341.171875,0.98162442445755,166.83333333333334
5,3,8,708.9667358398438,340.34588623046875,0.9872708320617676,166.83333333333334
5,3,9,784.0718994140625,381.8500671386719,0.9824343323707581,166.83333333333334
5,3,10,707.2822265625,384.0147705078125,0.9870736598968506,166.83333333333334
5,3,11,761.3003540039062,385.4337158203125,0.9976760745048523,166.83333333333334
5,3,12,725.7199096679688,383.7572326660156,0.9977961778640747,166.83333333333334
5,3,13,755.7359008789062,461.25555419921875,0.9968528151512146,166.83333333333334
5,3,14,728.6322631835938,460.7132568359375,0.9967561364173889,166.83333333333334
5,3,15,750.67724609375,529.35791015625,0.9830479621887207,166.83333333333334
5,3,16,728.5223999023438,529.0255737304688,0.9816509485244751,166.83333333333334
6,1,0,311.4929504394531,312.55157470703125,0.9980652928352356,200.20000000000002
6,1,1,320.1650085449219,304.1044921875,0.9912698268890381,200.20000000000002
6,1,2,302.7129821777344,304.65289306640625,0.9924195408821106,200.20000000000002
6,1,3,333.22918701171875,313.31951904296875,0.8332201242446899,200.20000000000002
6,1,4,288.51055908203125,314.05218505859375,0.8928780555725098,200.20000000000002
6,1,5,355.55731201171875,373.15008544921875,0.9991505146026611,200.20000000000002
6,1,6,266.1462097167969,371.2593994140625,0.9991482496261597,200.20000000000002
6,1,7,374.83978271484375,444.0517578125,0.9931020736694336,200.20000000000002
6,1,8,243.07742309570312,445.349609375,0.993301272392273,200.20000000000002
6,1,9,350.6800842285156,480.3731384277344,0.9920171499252319,200.20000000000002
6,1,10,275.9150390625,482.9233093261719,0.9932060241699219,200.20000000000002
6,1,11,341.2147216796875,487.08953857421875,0.9988855719566345,200.20000000000002
6,1,12,284.16143798828125,487.4054870605469,0.9988030195236206,200.20000000000002
6,1,13,341.0628356933594,518.6788940429688,0.9979008436203003,200.20000000000002
6,1,14,303.81353759765625,520.9325561523438,0.9975222945213318,200.20000000000002
6,1,15,334.4509582519531,631.725830078125,0.9851073622703552,200.20000000000002
6,1,16,308.25762939453125,633.1956787109375,0.9822307229042053,200.20000000000002
6,2,0,1071.07958984375,241.533935546875,0.9971305727958679,200.20000000000002
6,2,1,1076.3690185546875,236.0970458984375,0.9901513457298279,200.20000000000002
6,2,2,1064.90283203125,236.7568359375,0.9947770833969116,200.20000000000002
6,2,3,1083.8497314453125,240.04489135742188,0.823056697845459,200.20000000000002
6,2,4,1055.6094970703125,241.53082275390625,0.9326097965240479,200.20000000000002
6,2,5,1097.81591796875,276.73773193359375,0.9995359182357788,200.20000000000002
6,2,6,1042.5679931640625,277.02728271484375,0.999679684638977,200.20000000000002
6,2,7,1110.8865966796875,318.614990234375,0.9917600750923157,200.20000000000002
6,2,8,1028.6368408203125,318.0624694824219,0.9949952363967896,200.20000000000002
6,2,9,1105.6300048828125,356.9271240234375,0.9856033325195312,200.20000000000002
6,2,10,1029.797607421875,356.86181640625,0.9900103211402893,200.20000000000002
6,2,11,1083.2286376953125,362.56573486328125,0.9993124008178711,200.20000000000002
6,2,12,1049.2437744140625,362.0252685546875,0.9993984699249268,200.20000000000002
6,2,13,1076.3837890625,423.3947448730469,0.999019980430603,200.20000000000002
6,2,14,1048.1409912109375,421.8092041015625,0.9991581439971924,200.20000000000002
6,2,15,1071.1923828125,479.5269775390625,0.9957547187805176,200.20000000000002
6,2,16,1048.37744140625,479.420654296875,0.996198832988739,200.20000000000002
6,3,0,748.193115234375,248.6468505859375,0.9948221445083618,200.20000000000002
6,3,1,754.1885986328125,242.3712158203125,0.9708328247070312,200.20000000000002
6,3,2,741.8593139648438,242.4505615234375,0.9857802987098694,200.20000000000002
6,3,3,761.1039428710938,248.492431640625,0.6366865634918213,200.20000000000002
6,3,4,730.7906494140625,248.22732543945312,0.8994631171226501,200.20000000000002
6,3,5,772.7887573242188,291.2708740234375,0.997342050075531,200.20000000000002
6,3,6,717.5275268554688,289.2904052734375,0.9980171918869019,200.20000000000002
6,3,7,779.4016723632812,340.31964111328125,0.982410192489624,200.20000000000002
6,3,8,708.2140502929688,339.7176208496094,0.9874725341796875,200.20000000000002
6,3,9,783.8129272460938,380.3832702636719,0.9832652807235718,200.20000000000002
6,3,10,707.187744140625,383.1172790527344,0.9873738884925842,200.20000000000002
6,3,11,760.7020263671875,385.1640625,0.9977877140045166,200.20000000000002
6,3,12,724.955078125,383.493408203125,0.9978780746459961,200.20000000000002
6,3,13,755.1205444335938,461.0016784667969,0.9970120191574097,200.20000000000002
6,3,14,726.7095947265625,460.27386474609375,0.9968730807304382,200.20000000000002
6,3,15,750.7548828125,529.5977783203125,0.9838129281997681,200.20000000000002
6,3,16,726.7732543945312,529.250244140625,0.9822753667831421,200.20000000000002
7,1,0,311.778564453125,312.49359130859375,0.9980692267417908,233.56666666666666
7,1,1,320.4535217285156,304.1089172363281,0.9912331700325012,233.56666666666666
7,1,2,302.9769592285156,304.66864013671875,0.9924840331077576,233.56666666666666
7,1,3,333.4951171875,313.5107116699219,0.8313409686088562,233.56666666666666
7,1,4,288.7275390625,314.25103759765625,0.8938162922859192,233.56666666666666
7,1,5,355.7164306640625,373.26971435546875,0.9991487264633179,233.56666666666666
7,1,6,266.25848388671875,371.17596435546875,0.9991509914398193,233.56666666666666
7,1,7,374.5938720703125,443.83282470703125,0.9931147694587708,233.56666666666666
